name,company,area,min_salary,max_salary,description,link
大数据工程师,天阳科技,成都·武侯区·桂溪,16.0,18.0,要求：1、本科，5年+，双证可查，计算机及软件、数据及算法科学等相关专业；2、3年以上银行业数据类项目经验，有east、1104、利率报备等监管报送经验；3、熟悉银行监管报送业务、监管集市、数据仓库等；4、熟悉Oracle、DB2、maxcompute、DWS等；5、有银行类数据分析、数据治理项目经验优先；6、沟通能力强，有独立分析问题、解决问题的能力。,https://www.zhipin.com/job_detail/1ceaf05ebf07381f1HFy39u0GVNS.html?lid=4WKPvzxPgDT.search.18&securityId=pHCJnfsttQ8cr-917hrfI1BhWF1tuCKpcSyOsSoHz46tZl7r7AUJsV6fxJMC_5iNQT1AesjK-gitMyFhY85bbNCWLSaP3_B6rmiQIsMcKF2q0jpEtFuzWzLtNvkrFE9hQwPrIq0Qa_pbQ2ko315AeA~~&sessionId=
高级大数据开发工程师,成都云集药业,成都·锦江区·万达广场,16.0,23.0,工作地点：成都锦江区岗位职责：1、负责医药物流供应链大数据平台系统的详细设计、产品研发；2、积极了解业界发展，跟踪相关技术发展趋势，参与规划公司技术方向；3、负责公司平台产品的需求分析、设计系统架构方案，保障系统架构的合理性、可扩展性和经济性；4、参与开发规范、技术标准的制定；任职要求：1、本科以上学历，计算机科学类相关专业，5年以上工作经验；2、具备扎实的编程基础，熟悉Java、Python等编程语言，并了解大数据处理框架如Hadoop、Spark等。此外，还需要熟悉数据仓库理论架构，包括数据调度、ETL、元数据管理、数据监控等方面的知识。3、对Flink有深入的理解：了解Flink的架构、原理、以及它在大数据处理中的角色。了解Flink如何处理有界和无界数据流，以及它的批处理和流处理的能力4、对Doris有深入的理解，熟练使用doris解决实际问题。5、JAVA技术知识扎实，熟悉IO，多线程，异步处理，集合类等基础框架；6、熟悉Spring boot、Mybatis plus、Spring Cloud、Spring Cloud Alibaba等微服务框架并有实战经验；7、熟悉Mysql，MongoDB等主流数据库，精通SQL语言；8、熟悉Redis、kafka、RabbitMQ、ES等中间件并熟悉其机制；9、熟悉容器化技术，例如：docker、K8s等；10、思路清晰，善于思考，具备良好的分析和独立解决问题的能力，能承担较大工作压力,https://www.zhipin.com/job_detail/572cceaec8c2355f1Hd_3Ny6EFdQ.html?lid=4WKPvzxPgDT.search.209&securityId=nnutzlI41Zu4j-p1aVz2g3sf6J-eGJm8hKzf-TS99rrvuUM8Pe7ZLQl6kpsLSbbbndu7RRA3HSFFYcytwuvW56UrYk7oQQO59fDU6gYWzH0DQs-YQg~~&sessionId=
大数据编程工程师,成都天锐星通科技...,成都·武侯区·石羊场,16.0,25.0,"工作职责：1、负责机器学习在相控阵天线测试领域的开发和应用；2、提升测试数据处理效率和数据利用率，优化完善公司的大数据应用平台；3、开发相控阵天线测试数据分析工具，为研发、试制和生产提供便利；4、协助测试应用工程师，以数据为驱动，实现测试效率和速度的优化，为测试效率和精度的提升提供算法支持；5、协助电磁算法工程师进行稀疏化测量方法研究和实现。任职资格：1、计算机、统计、数学、软件等IT相关专业，硕士及以上学历；2、熟练掌握Python等语言的后端开发能力和数据分析能力；3、熟练使用基于Python为主的数据科学行业常用的框架，包括但不限于numpy,pandas,scipy等；4、熟悉基于SQL或其他高性能语言和工具的关系型数据库管理与操作；5、熟悉并掌握HDF5等科学计算的高性能数据类型与相关工具；6、深入了解基于Python或C++的机器学习的相关框架，且有一定广度者优先；7、熟悉人工智能领域当前热点和前沿技术，对至少一个应用领域有系统的认识；8、熟悉业界通用的人工智能和机器学习方案和应用流程，具有根据需求制定算法方案并完成工程开发的能力；9、熟悉统计相关知识，包括但不限于分析多种数据类型、假设检验、统计学习与实验设计等；10、大数据应用领域具备2年以上的上述相关研发经验，有电子制造行业数据分析经验者优先。",https://www.zhipin.com/job_detail/28597bb742da557a1HV43Nm9GVJS.html?lid=4WKPvzxPgDT.search.60&securityId=UpU0Ekeppit5H-L1ucp1q63yIO-wjefVEUZDd6m0KppDph1xK2R4HysGrkoS0bBF559quf_lPnKN1toTiiX__h9JNDHiOhnk5L6JDAHfeweJ-0WwKnW7mYJBB_P3C5chzRI6HybDjcmPRPBYJ0EjEA~~&sessionId=
企业大数据引流+周末双休+公司提供资源,快启CRM服务中心,成都·金牛区·人民北路,16.0,21.0,工作职责：提成30个点，销售很多3w提成 加上底薪很不错哟~销售公司自有产品，（精线索+AI机器人+CRM客户管理系统）任职资格：1、大专及以上学历，半年以上互联网销售工作经验优先；21-30岁2、有挑战高薪的强烈欲望和能力，对销售工作充满激情，有良好的团队协作精神；3、具备良好的沟通技巧，独立分析及解决问题的能力；我们能为您提供： 1、无责任底薪 2、提成：阶梯式提成+额外提成    3、五险一金健全 4、员工旅游机会（平均一季度一次外出活动）   5、培训：专业化培训   6、晋升：横向及纵向的发展      纵向：销售等级的提升P1—P13；      横向：向管理层的发展 客户经理—见习主管—正式主管—总监—分公司负责人）,https://www.zhipin.com/job_detail/8a572e9d379d9a191HV72Ni4FFFT.html?lid=4WKPvzxPgDT.search.228&securityId=GkDNX9Zh_bqbl-C1pMgLkTKKMnykwyhL4TZpmKwhEgWCkC0l1RNfVSgEVkyxNFKPJyu-YmmTV692i5XU-6q2t6w9vsk6fHi9o7og0loSqtwwlPnrFA~~&sessionId=
医疗大数据项目经理,古珀科技,成都·青羊区·天府广场,17.0,24.0,岗位职责1.负责对所有项目进行实施进度和实施质量的把控，保障客户满意度；2.负责管理公司实施部门整体工作，牵头制定实施落地标准化机制，并负责机制落地；3.协助团队成员完成相应的工作目标，帮助其解决各种疑难问题，合理调度人员，促使交付顺畅；4.负责与销售、开发之间的沟通，促进项目关闭、合同回款等工作；任职要求1. 5年以上软件和服务相关工作经验，包括3年以上大型项目的管理经验;2.有团队管理经验包括目标管理、人员规划、绩效考核、团队激励等;3.熟悉大型医院、区域卫生、基层医疗等管理业务流程、软件产品;4.较好的跨部门协作工作经验，与销售、后台支撑部门等；5.具备较好的业务理解能力和逻辑梳理能力；6.拥有PMP证书的优先考虑。加分项有以下行业经验：医疗健康,https://www.zhipin.com/job_detail/2faa59362b3879dd1HB60tq1ElFT.html?lid=4WKPvzxPgDT.search.170&securityId=exrizMAWgGcI--71Ft6ky1g3KS-F7JQID1CYsSwG-jgFcwIrl7ud86Z5wPUdSoeMh3TS-fn6BRaEFB0bp3-n1gAhmDsX1aGn0JbuagteOUUuEqHr&sessionId=
高级Java开发工程师(大数据方向）,中科大旗,成都·双流区·成都高新区,17.0,22.0,"岗位职责：1.负责Hadoop、Hive、Spark等大数据平台 规划、系统优化，及k8s、docker等；2.负责公司大数据平台的设计和开发，hadoop、flink、spark、图数据库、时序数据库等云计算平台的开发和优化，制定数据架构规范，指导团队落地；3.系统核心部分代码编写、指导和培训工程师、不断进行系统优化；4.负责技术选型，对数据应用提供数据存储、查询引擎、实时计算、元数据管理的架构设计；5.独立或者带领团队完成各种面向业务目标的数据分析模型定义和应用开发；6.学习和研究大数据技术最新动向以满足产品、项目的需求。任职要求:1.熟悉Hadoop大数据生态圈及组件，包括但不限于Sqoop、Kafka、hbase、spark等；2.精通java编程语言，对大数据基础架构和平台底层原理有深度理解和丰富开发经验, 对复杂系统的性能优化和稳定性提升有一线实战经验，具备相关产品（Hadoop、Hive、HBase、Kafka、MapReduce、Spark、Flink等）项目应用研发经验；3.熟练Java语言进行面向对象程序设计，有良好的编程习惯，熟悉常用的Java API，包括集合框架、Socket、JDBC等；4.熟悉Spring CloudAlibaba等微服务框架、MQ 了解Linux相关操作；5.熟悉SSH常用J2EE框架原理及使用，熟练使用常见设计模式；6.熟悉主流数据库，如MYSQL等，有SQL调优经验；7.具备良好的沟通能力、团队合作精神；工作踏实努力，积极主动，能承受工作压力。8.熟悉starrocks、dolphinscheduler、datax、wedatasphere者优先 。",https://www.zhipin.com/job_detail/0541a855487f07191X1y2N-_E1RY.html?lid=4WKPvzxPgDT.search.219&securityId=2r56VumucT0hP-B1UseA9JuFVJfkE11B_uCxAk4g7ZtczMr6BXgqYhNUGqEQLDA4pJMeCLdDGi__zlv3QnqBtaRAjmYDkiVTXYdrr00NGf2uQTVCtaE~&sessionId=
资深/高级大数据工程师,多点DMALL,成都·武侯区·新会展中心,18.0,35.0,岗位职责：1、负责基于Hadoop/Spark等技术栈建设多点大数据平台，解决新零售数据面临的挑战；2、参与并主导大数据平台/工具链的设计、开发及后续推广维护，推进数据中台体系建设；3、与团队一起在数据平台、大规模分布式系统等领域开展前沿技术的研究和最佳实践探索，提升公司大数据领域影响力.任职要求：1、我们对本岗位的专业性要求比较高，期望能够在某一领域有较深入的了解与研究；2、但也不限于具体技术栈，我们更看重学习能力与思考总结能力；3、以下技术关键词，是加分项，如：数据集成、数据任务调度、数据平台研发、SQL引擎、数据诊断 、Spark、Flink、Presto、Kudu、ClickHouse，熟悉其内部原理，阅读过源码、有过二次开发经验肯定更好；4、具体的技能、履历、工作年限等并非最重要的，人的综合能力、学习能力，能接受挑战更重要。此外，我们也招聘大数据运维、大数据运维开发岗位。,https://www.zhipin.com/job_detail/71e1eb807da740940HV52t67ElU~.html?lid=4WKPvzxPgDT.search.109&securityId=iIdgf753xLrP_-31Uhjl21hc_k3Z3TGkk2BwIYxCAFRLFHq9rugajp7ZqTZMPKOLC2fEcK7k2O6uWMoJLBKOUo-9EJz83zB7zUtK-KSx_8YBPQ~~&sessionId=
数据开发,新波特兰科技,成都·金牛区·梁家巷,18.0,22.0,1、负责去中心化分布式数据存储系统开发；2、熟悉 C/ C++，golang；3、熟悉去中心化分布式存储、P2P通讯，了解IPFS；4、精通 rust，solidity，有丰富的实践经验;,https://www.zhipin.com/job_detail/7fc4d4febc6666751HV_0t25FlRZ.html?lid=4WKPvzxPgDT.search.256&securityId=oIHxTMh4h5cBi-p16S7T-iwIrwG_WPoFMA0Xc-rWttzIdj8L-C5_XANbHHDCFx6jMLglX0mmwBdlUMusOjMO-lIL7PgbTVshshhUEVV-_jqptqq4tQ~~&sessionId=
大数据开发工程师,贵州润可,成都·武侯区·孵化园,18.0,22.0,职位描述1、 参与数据开发需求调研及分析工作；2、 负责大数据以及数据资源中心相关项目的数据抽取、转换、清洗等ETL设计、开发、维护工作；3、 了解SQL性能优化，具备在指导下完成性能优化工作；4、 负责按照要求完成各类数据开发文档编写；5、 负责落实、跟踪项目中数据开发的相关问题处理；6、 完成上级安排的其他数据相关工作。职位要求：1、 本科以上学历，计算机、数据库及数据挖掘相关专业毕业；2、 具备SQL编程能力，并对SQL语句具有一定的调优功能，至少掌握一种数据库（MS SQL Server/Oracle/DB2/mysql），有数据库开发和设计经验优先考虑；3、 熟悉数据ETL相关工具及架构体系，Kettle、Informatica优先；4、 对数据有敏感性，具有数据库物理模式设计和数据建模设计项目经验；5、 具备数据分析或数据建模相关工作经验优先；6、 掌握java或python一种开发语言者优先；7、 有较强的业务理解能力，能快速将业务问题转化成具体的技术解决方案，对环保监测业务熟悉优先；8、 工作认真主动，有较强的责任心，对技术有钻研精神，沟通能力强，善于团队协作。9、计算机、软件、数据挖掘等相关业。,https://www.zhipin.com/job_detail/381d5cf0c3c502ad0nJz2Nm_ElI~.html?lid=4WKPvzxPgDT.search.151&securityId=tF_gO8WD_439E-Y1B-xtjzZ0gn4yTUrZlWJsVk1Ygy_CVOLj5Xww2usJqezidamGV4jF51Uh8GGrmh1aOEL81a4hUOcxURVPYXRsC6EL2T0_na_w&sessionId=
高级java开发工程师(大数据方向),成都比瓴科技有限公司,成都·武侯区·新会展中心,18.0,22.0,"岗位职责:1、负责数据仓库的模型设计，根据实际的业务需求搭建企业级数仓体系；2、负责离线数仓和实时数仓的架构设计，并选择合适的工具完成数仓开发；3、负责ETL作业的开发、调度、监控和性能优化，确保数据都能按照既定规则完成清洗和转换；4、负责数据质量管理，确保生产库数据的高质量和强一致性；5、探索业内最新的数仓建设方案，不断提升数仓的服务能力；任职要求:1、JAVA技术知识扎实，熟悉IO，多线程，异步处理，集合类等基础框架；2、熟悉Spring boot、Mybatis plus等主流框架；3、熟悉Spring Cloud、Spring Cloud Alibaba等微服务框架并有实战经验；4、熟悉Mysql，MongoDB等主流数据库，精通SQL语言；5、熟悉Redis、kafka、RabbitMQ、ES等中间件并熟悉其机制；6、熟悉容器化技术，例如：docker、K8s等；7、精通sql开发，有较丰富的Hivesql性能调优经验优先；8、 熟悉Hadoop生态相关技术，包括但不限于Kafka、Hive、Hbase、Spark、ElasticSearch、Flink,Clikhouse；9、 熟悉ETL领域技术，掌握ETL工具，如Sqoop,DataX,Kettle,Dolphinscheduler等；10、 熟悉Linux操作系统，熟练使用常用命令，熟练编写shell脚本；11、具有较强的团队意识与良好的沟通能力，高度的责任感，较强的学习能力以及快速解决问题的能力。",https://www.zhipin.com/job_detail/6155c1b8f26349c11XJ829W1GFNY.html?lid=4WKPvzxPgDT.search.224&securityId=WfZGhr7Nwkg9g-k1lGHfarrZhjFcZk2ojLj3DYxuQAZJOqtGa236JvcbqFgpphxFQEUK7oPtMu2d8V6eUljwPywBvFhC3fpS3Wz9dd2zOiphZoyOZlY~&sessionId=
资深大数据工程师,先创数字,成都·武侯区·环球中心,18.0,30.0,1.负责大数据平台框架设计2.负责运用SPARK相关的技术实现系统分析以及数据挖掘相关的功能3.负责利用机器学习相关的技术实现图像处理,https://www.zhipin.com/job_detail/ada44fedc8d5c4591nJ92ti6GFs~.html?lid=4WKPvzxPgDT.search.87&securityId=RQSouLTCjYnZ6-U1FnIIedxr3PF0neNeajck7X2JW6o3XQ2S52GJ1QnQUs-isii8a7M_xUkBd97mDGguuMRYVVPp0yg2Y5-iL7z_OCZLYwHRtJE~&sessionId=
大数据分析项目经理,绎达股份,成都·武侯区·高朋大道,18.0,25.0,职位描述1、计算机、统计学、数学、计量经济学、金融学等相关专业，本科及以上学历，3年以上数据分析相关工作经验；2、具有深厚的数学、统计学和计算机相关知识，了解数据仓库和数据挖掘的相关技术；3、熟练掌握SQL，有独立的数据探查能力;4、曾经参与过比较完整的数据采集、清洗、整理、分析工作，5、具备良好的逻辑分析能力、组织沟通能力和团队精神；6、熟悉决策树、聚类、逻辑回归，关联分析、SVM，贝叶斯等数据挖掘算法优先，有海量时间序列数据挖掘经验优先；7、熟悉SAS、SPSS、R等统计分析软件者优先；8、具有海量数据挖掘、搜索、推荐相关项目的工作经验者优先；,https://www.zhipin.com/job_detail/1997589bf947511a1XV-3t-7ElRZ.html?lid=4WKPvzxPgDT.search.108&securityId=aTRvogDYN3X3m-p1oX4cZ8LtCFbuVO5MOhRuoWXDOH5mAGsyZqNrkGq9_LL7sDMAD4YKwNrhTqtHgKFvPqCORniRTodd_DXmK31JfnEnDIjjuuEXcg~~&sessionId=
大数据开发-平台与组件优化,海康威视,成都·双流区·华阳,18.0,28.0,岗位职责:1、负责大数据平台在项目中的使用指导、维护和调优2、深度负责某些大数据组件方向，能进行深度维护及使用与调优指导3、能够紧跟开源组件的版本动态及技术发展，能够结合组件源码分析和调试追踪问题  岗位要求:1、精通Linux系统常用命令，掌握shell编程，熟悉常用诊断工具（内存、cpu、网络、io等）2、熟悉大数据（Hadoop）生态常用开源软件的使用、性能优化和问题排查3、有CDH/HDP/MR或知名大数据（或云）厂商大数据平台运维、开发经验者优先4、有java/scala/Python/C++等编程经验，或掌握JVM内存模型、GC调优等相关知识者优先5、具备快速学习与较好的自我驱动能力，具备良好的沟通和协调能力,https://www.zhipin.com/job_detail/f888bf21953625391nF83Ni8GFNS.html?lid=4WKPvzxPgDT.search.205&securityId=nqk0ZzB2xExVC-c1wQEBVuSYSeJVQjO8lBhqX0vR7uWzF2Szp0VQWLDKvU4KRx0i075NTWQRwH6D3gjzeI8I68IcnMsSCwroVL83dJox3115Ot6u&sessionId=
大数据工程师,云览科技,成都·武侯区·新会展中心,20.0,40.0,工作职责：1.负责实时和离线数仓的ETL实施，ETL流程优化以及相关技术难题解决；2.参与新一代大数据体系研究和开发，跟进大数据容器化和存算分离等架构的落地与优化；3.参与用户画像、异动归因、AB实验、特征工程、模型挖掘等应用的设计和开发，挖掘数据价值，带动业务增长；工作要求：1.大学本科以上学历，计算机和数学相关专业优先；2.熟悉数据仓库结构设计和建模理论，至少2年以上相关领域实践经验；3.熟悉Hadoop，Spark，Flink等大数据技术，具备离线和实时开发实践经验，精通Hive/SparkSQL，能够根据实际情况进行优化和技术选型；4.熟练掌握Java/Scala/Python，基础扎实；熟悉Mysql/Clickhouse/Strrocks；熟悉Docker，K8S等容器化技术者优先；有Paimon实际项目落地经验者优先；5.有大数据组件维护或二次开发者优先；有数据挖掘项目者优先；6.具备优秀的学习能力和自驱力，良好的解决问题能力，良好的合作和沟通能力；,https://www.zhipin.com/job_detail/09566b4698e2cb191Hd82N25EFtV.html?lid=4WKPvzxPgDT.search.13&securityId=Y9YgwS81N6hde-A1taGWNVJh7Rijq3FY7RDd_znqzvNcEBg4-bJqCAOpgKVkqxEmHiN67Lruy2bp_yhTrcYlzsBpFKTZPjY_BcEEm1cNteQPFJ_wdw~~&sessionId=
大数据开发工程师,宜辰网络,成都·武侯区·中和,20.0,35.0,1、协助运维进行CDH集群架构设计和实施部署维护；2、协助运维进行大数据相关组件集群架构设计和实施部署维护；3、协助运维进行以上集群的安全设计及部署；4、负责公司大数据应用产品的开发；5、研究大数据技术、最新动向以满足产品、项目的迭代需求；6、负责公司大数据平台相关功能模块的设计、开发等工作【任职要求】:1、能胜任【职位描述】前三条为必要要求，能胜任【职位描述】全部要求者优先；2、具备成熟大数据平台的运维部署调优经验，熟悉CDH常用组件的故障诊断及调优，包括担不限于Spark、Kafka、Flink、Hive、Hbase、Hudi等组件；3、具备大数据其他相关组件运维部署及故障诊断调优经验，包括担不限于TiDB、Airflow、xxl-job、gravity、grafana、MySQL、Redis等组件；4、具备大数据集群的架构规划、容量设计、架构优化能力者优先；5、有大数据平台迁移经验者优先；6、具备大数据开发（Flink/Spark等）经验者优先；7、具备 Python、Shell 语言的开发能力。,https://www.zhipin.com/job_detail/f0dad897c387f8071HB83N61GFVR.html?lid=4WKPvzxPgDT.search.160&securityId=OQNW1p_PMWDzt-81s4Buhui96L9ql2_SzT7tkiNfcOPLZUyeEO-munp4dyLpm807HArVb2jNvcNGNKNHfoPfu9AqfOxpImIg9fIcTjtHrV-EE5VA1Mk~&sessionId=
大数据开发工程师,险峰长青,成都·双流区·华阳,20.0,25.0,"岗位职责1、参与数据中台建设，包含大数据分析系统、数据仓储的设计与研发，参与制定数据开发流程与规范，参与相关业务需求分析、编码及相关文档维护的工作2、负责实时流式大数据计算的架构设计与性能优化，针对实际场景中的业务问题，对海量流式数据进行处理、转换和分析，3、参与软件的维护工作，及时解决客户使用中遇到的问题4、协助架构师开展技术选型验证、核心技术问题攻关5、协助架构师开展产品平台整体技术规划、技术路线制定等总体设计工作，依据经验针对产品总体架构或系统设计提出技术问题和建设性意见任职要求1、统招本科及以上学历，六年以上软件研发经验，三年以上大数据开发相关工作经验；2、熟悉Hadoop、Spark、Flink等开源大数据技术，并理解其底层原理，有实际开发经验3、熟悉分布式存储相关技术，熟悉掌握HDFS、Hive、HBase, Redis，能够针对实际业务需要合理选型4、熟悉容器技术、Linux操作系统，精通Java开发语言,熟练掌握Python、Scala至少一种脚本语言5、具备较强的数据敏感度和业务理解力，千万级数据实时计算、百亿级数据批处理有实际开发经验，能够针对实际业务需求作出合理业务设计6、深入理解数据仓储技术，对实时数仓、离线数仓的建设有自身独有的见解7、具备一定的算法能力，对主流数据分析、数据挖掘、机器学习相关技术有一定了解9、具有良好的逻辑思维能力，有较强的解决问题的能力，有物联网系统建设经验者优先",https://www.zhipin.com/job_detail/a9d581f8b74b91db1HZy3920GVtY.html?lid=4WKPvzxPgDT.search.101&securityId=XOFjHZeFm5OIo-j1TZAzEzB1Iq6V89shkqOwDmUA6kXQv3XCKlbZEanW-zygrdyn7MijHWb4QUD0KDjVKlUeINCHjP98NYDFtw1yuWZclY_4-A~~&sessionId=
大数据开发工程师,华为成都研究所,成都·郫都区·高新西,20.0,40.0,岗位要求：1、计算机、软件相关专业本科及以上学历；2、至少熟练掌握以下语言中的一种：C/C++/JAVA/GO/Python/PHP/Shell等；3、熟悉大数据相关开源软件优先，有应用大数据组件的解决问题的实战经验优先，有开源社区代码贡献者优先；4、具备团队意识，与他人合作良好，最好具有团队协作的经验。团队介绍：1、团队专注构筑大数据竞争力。我们围绕创新的编程技术、软硬件结合和大数据内核优化等技术方向构建全球领先的数据分析平台，解决数据虚拟化、数据智能和智能传输等领域的关键技术挑战。2、团队聚集了中国、加拿大和印度跨地域的优秀研发团队，并依托openLooKeng开源社区深度参与到大数据开源生态和影响力建设，使能ISV和客户建设大数据优秀解决方案。欢迎更多优秀人才的加入~~使大数据更简单！工作地点：成都、杭州薪资面议。,https://www.zhipin.com/job_detail/1ca914a777d1af551n150t-_GFZW.html?lid=4WKPvzxPgDT.search.98&securityId=CThBcY-XVGTaM-v1Cw-XaWrLtMJtczEzuNFmkrMCqiYvG_NImgqwH0PUZY_CMOdUjPFze4P2QTG837t7nlO7KwkD-ZZhRdBP03Bj7aJA3g_lY-5iKg~~&sessionId=
MJ0030-大数据资深工程师,共识科技,成都·锦江区·春熙路,20.0,30.0,【岗位职责】:负责公司大数据平台建设工作，包含需求分析，数据梳理，整体设计，及实现。【任职要求】：1、8年以上软件开发工作经验，有数据产品开发工作经验 ；2、精通Java，熟悉Scala等编程语言优先；3、熟悉Flink、Spark、Hadoop、Doris大数据框架，熟悉流式计算核心原理，具有相关大数据项目经验者优先；4、熟悉高性能、高可用、高拓展系统架构设计，有相关分布式系统建设运维经验者优先。,https://www.zhipin.com/job_detail/cd9f1346d0c8ff731HV72964FFNZ.html?lid=4WKPvzxPgDT.search.91&securityId=Dty5mrMILQn0h-F1mwqv5MvQOObtqlGnjuFnfXXPRlPTUxukgUqHCxdSk_1n9crw2efiBVsx3JeNuGn0ZtpIRyNozjGuF1NKJkFUl_16jjUFSdUr5Ww~&sessionId=
大数据架构师,成都超网实业,成都·双流区·公兴,20.0,35.0,工作职责：1、负责公司大数据业务相关的技术架构和优化工作；2、参与数据仓库模型建设与管理，参与制定模型开发规范、数据治理规范并推进落地；3、分析业务需求，整理出算法模型的输入及输出，并提供 API 接口文档；4、紧跟算法相关技术前沿，构建适应公司需求的算法库，参与规划公司大数据技术方向。任职要求：﻿1、全日制本科、硕士及以上学历，计算机、数学、统计等相关专业，3年以上大数据经验； 2、精通数据仓库建设方法论，有大型数据仓库建设项目经验（TB级以上）；3、熟悉java或者python等开发语言其中一门，熟悉Linux开发环境，有扎实良好的编程基础；4、熟悉多种开源技术框架，如：Hadoop/Spark/Flink/Hive/Doris/Matrix等；5、熟悉Redis、Kafka、ES等常见数据组件，有分布式数据存储和大数据计算经验；6、对高并发、高可用、高性能、大数据处理有过实际项目经验者优先；7、具备较强的业务需求分析能力、问题定位能力、良好沟通能力和自我学习能力。,https://www.zhipin.com/job_detail/26b8882179f78d5b1XBy0tq-GFdR.html?lid=4WKPvzxPgDT.search.33&securityId=oKV0pKNYIhq5C-H1gucJpmF0dDZTytP01yag0UUapfoWdpNMZp63HLk5utuCH6hSjy8iZ9fu50puEuStwZb-C_Oawi-4HRKmmWF1vZP7OZJFDgOEr780&sessionId=
数据开发高级工程师,衫数科技,成都·武侯区·新会展中心,20.0,30.0,岗位职责：1、 基于公司大数据基础和数据资产积累，负责数据中台的设计、优化，建设;2、 负责制定大数据应用系统的数据安全管控体系和数据使用规范；3、 负责数据中台建设和高效运行，负责关键技术点攻坚工作及内部技术推广、培训及知识转移工作；4、 保障公司数据中台稳定、高效的运行；5、 开放性的解决to B领域的数据安全、数据存储、数据传输、数据计算、数据展示和数据分析等多维度的数据问题。任职要求：1、 计算机、数学或相关专业本科以上学历，3年以上工作经验，具有大型系统的数据架构相关的实践工作经验；2、 有分布式系统分析及架构设计经验；3、 掌握Hadoop/Spark/Storm生态圈的主流技术及产品，深入了解其工作原理及应用场景；4、 掌握Mysql等常用关系型数据库，能够对SQL进行优化；5、 熟悉分布式系统基础设施中常用的技术，如缓存(Varnish、Memcache、Redis)、消息中间件(Rabbit MQ、Active MQ、Kafka、NSQ)等;有实践经验者优先；6、 熟悉Linux，熟悉Python、Java等开发语言。,https://www.zhipin.com/job_detail/7dde33cfef81579e1nB-39m7GVtQ.html?lid=4WKPvzxPgDT.search.251&securityId=jfxP-ifZ7r0MV-v1tcgvmcwJjVcEZu-RcOfJSMJWDIQrimyn4-_Yvdmrai4-H_sqkya8Gqj8ApwtziRX2V2GmjJuEHIny3NDpZa4M7dHo6sYwJvprQ~~&sessionId=
大数据平台架构师,成都飞甲士科技,成都·武侯区·新会展中心,20.0,30.0,负责从数据集成到数据应用的架构方案选择和落地实施,https://www.zhipin.com/job_detail/6dab052d4aedd4021Xdy2Nm4EltY.html?lid=4WKPvzxPgDT.search.187&securityId=PWGePIWVWFssg-01O1asWWAw3JsPClvZEfTmGMuG7fePjm6hoZIwstk3QbpOdV731_EpVYNEiHwCdZy7CzX7vMqsPh_GU27iu7-jFkGmnj5Ak1m39Z_g&sessionId=
大数据开发工程师,鲜生活冷链物流,成都·锦江区·柳江,20.0,30.0,岗位职责：1. 参与数据产品的系统架构及研发，数据saas服务的优化2. 负责ETL相关工作，IOT、客户数据、APP数据的接入清洗，并完善相关自监控体系3. 负责流式数据的接入、清洗、计算，负责画像、标签体系建设技能要求1. 精通java，精通高并发编程，熟悉python、go、shell2. 3-5年web开发经验，精通 springBoot、springCloud、mybatis，熟悉rpc模式3. 精通kafka、rabiitmq等消息中间件4. 熟悉canal，熟悉wal、binlog的etl流程，了解埋点日志采集规范5. 精通hadoop/hive、spark、flink 等大数据计算组件，具备不同数据场景下的调优能力6. 精通flink stream、flink sql，并具备复杂业务场景下的实战经验7. 熟悉es、clickhouse、redis等分布式存储计算组件，并了解其应用场景,https://www.zhipin.com/job_detail/9178a342950174131XRz3tS1FldX.html?lid=4WKPvzxPgDT.search.176&securityId=hcu0_Jj3BEL5_-E16ycDx5EZKH2frgFbnbwU13zYy6beTxwg98aW5d39R4jBtye8LUr0SAY70kPfTLJxb9Y22QwYjJM-PVNgeRi0kjlSAYks8lkjbQ~~&sessionId=
大数据架构师,成都格伯特科技,成都·双流区·华阳,20.0,40.0,岗位职责：1.负责大数据平台架构设计、技术选型；2.负责海量数据的处理分析的性能支撑；3.负责实时处理系统的设计和开发工作；4.对系统扩展、安全、性能等负责，解决开发，运行中出现的各种技术难题；5.主导大数据平台技术架构规范、标准的制定，为应用设计、开发及部署提供架构指导原则。岗位要求：1.计算机或相关专业本科以上学历，5年以上大数据平台架构设计经验，2个以上大数据类项目开发经验；2.精通常用大数据技术、数据处理架构，熟悉 Hadoop/Spark/Flink/Hive/Hbase、Greenplum、PostgreSQL、Clickhouse、Vertica等大数据技术至少一种，并能结合业务场景进行架构设计；3.具有较强的编程能力，熟练使用java开发；4.熟悉高可用、高并发、高性能的分布式系统的设计及应用，有丰富的线上调优经验。,https://www.zhipin.com/job_detail/810d428ae6458b691XN72NW9FVZX.html?lid=4WKPvzxPgDT.search.76&securityId=DbUWUSEySrVzR-H17vNfMtu6I7VBQCSNo6lQAziX6aW2q6EL2GsKr4EvXYO4NU9rML6VJxzrYnPSltr5hJj4V0T0pQP3qpFkiasID4W0z55dZGTdvuM~&sessionId=
